date,high,low,open,close,volume
2016-05-19 00:00:00+05:30,197.4,192.9,194.34,193.38,15444495
2016-05-20 00:00:00+05:30,196.3,192.9,194.98,195.54,13374215
2016-05-23 00:00:00+05:30,197,194.9,196.55,195.62,11301460
2016-05-24 00:00:00+05:30,197.11,194.23,195.01,195.4,10828000
2016-05-25 00:00:00+05:30,199.84,197,197,199.2,12132775
2016-05-26 00:00:00+05:30,205.2,199.42,200,204.21,16518240
2016-05-27 00:00:00+05:30,208.36,203.6,205,205.1,18491290
2016-05-30 00:00:00+05:30,206.97,204.26,204.88,205.39,14618760
2016-05-31 00:00:00+05:30,209.2,203.98,205.4,206.6,57458505
2016-06-01 00:00:00+05:30,206.78,201.11,206.3,203.58,12213510
2016-06-02 00:00:00+05:30,210.5,202.33,202.85,209.81,14912165
2016-06-03 00:00:00+05:30,211.96,208.42,211,209.88,15162245
2016-06-06 00:00:00+05:30,213.8,208.91,210,212.94,16298060
2016-06-07 00:00:00+05:30,217.07,212.42,214.5,213.24,32603455
2016-06-08 00:00:00+05:30,213.22,208.98,213.1,210.76,14662560
2016-06-09 00:00:00+05:30,211.94,207.33,210.76,208.01,13298390
2016-06-10 00:00:00+05:30,213.68,208.12,208.52,212.66,17476725
2016-06-13 00:00:00+05:30,214.35,210.48,211.59,213.03,13488360
2016-06-14 00:00:00+05:30,214.34,211.51,213.02,212.92,7728830
2016-06-15 00:00:00+05:30,214.69,211.42,213.71,214.18,9095765
2016-06-16 00:00:00+05:30,213.47,209.49,213.2,212.11,11322575
2016-06-17 00:00:00+05:30,215,212,213,214.17,10541745
2016-06-20 00:00:00+05:30,215.8,211.07,211.59,215.05,7533270
2016-06-21 00:00:00+05:30,216,213.27,215.61,214.28,7588760
2016-06-22 00:00:00+05:30,216.32,213.36,215,215.77,10105465
2016-06-23 00:00:00+05:30,223,215.26,215.26,222.16,19308820
2016-06-24 00:00:00+05:30,217.29,208.4,212.45,216.1,26805430
2016-06-27 00:00:00+05:30,217.98,213.99,214.09,215.15,14452850
2016-06-28 00:00:00+05:30,216.58,212.49,216.58,213.98,12291115
2016-06-29 00:00:00+05:30,216.76,214,215,214.54,11630900
2016-06-30 00:00:00+05:30,222,214.9,216.38,221.42,16237150
2016-07-01 00:00:00+05:30,226.8,221.31,222.53,225.94,12687335
2016-07-04 00:00:00+05:30,228,223,227,223.52,10167140
2016-07-05 00:00:00+05:30,226.4,222.6,223.78,225.28,7817760
2016-07-07 00:00:00+05:30,226,222,226,222.42,8108555
2016-07-08 00:00:00+05:30,224.8,221.32,222.25,224.05,5656625
2016-07-11 00:00:00+05:30,229.78,226.22,226.4,228.7,9376860
2016-07-12 00:00:00+05:30,231.19,227.62,228.4,230.73,8146520
2016-07-13 00:00:00+05:30,230.65,227.6,230.54,229.34,8914315
2016-07-14 00:00:00+05:30,234.78,229.08,229.6,234.29,9619720
2016-07-15 00:00:00+05:30,237.24,232.11,234.4,235.84,9389850
2016-07-18 00:00:00+05:30,236.89,234.06,235.02,234.9,5684970
2016-07-19 00:00:00+05:30,234.19,228.7,234,230.67,10242095
2016-07-20 00:00:00+05:30,233.75,229.62,231.1,232.56,7295870
2016-07-21 00:00:00+05:30,234,230.08,232.4,230.93,5165295
2016-07-22 00:00:00+05:30,233.27,229.86,231,231.34,9143215
2016-07-25 00:00:00+05:30,237.87,229.55,230.01,236.55,10202270
2016-07-26 00:00:00+05:30,242.22,235.43,236.6,240.03,12171520
2016-07-27 00:00:00+05:30,242.9,235.22,241.18,240.09,40172445
2016-07-28 00:00:00+05:30,245.57,240.53,241.39,244.7,17546355
2016-07-29 00:00:00+05:30,247.2,241.8,245,243.39,12436060
2016-08-01 00:00:00+05:30,247,240.71,244.8,244.28,8392665
2016-08-02 00:00:00+05:30,248.9,244.57,245.2,245.68,9455220
2016-08-03 00:00:00+05:30,248.98,243.53,246.6,247.11,14034865
2016-08-04 00:00:00+05:30,249.06,244.01,248.1,246.31,9219130
2016-08-05 00:00:00+05:30,252.6,246.9,247.96,251.69,10681115
2016-08-08 00:00:00+05:30,254,251.04,253.63,253.05,6486035
2016-08-09 00:00:00+05:30,253.17,250.2,253.03,251.97,8699890
2016-08-10 00:00:00+05:30,254.37,249.52,252.8,253.48,12298940
2016-08-11 00:00:00+05:30,253,247.22,253,250.5,17711960
2016-08-12 00:00:00+05:30,258.8,250.6,250.8,258.14,17444495
2016-08-16 00:00:00+05:30,262.99,257.98,259.79,258.99,14094365
2016-08-17 00:00:00+05:30,261.98,257.06,260.2,261.67,8196950
2016-08-18 00:00:00+05:30,264.95,261.6,262.04,264.13,9260895
2016-08-19 00:00:00+05:30,267.8,263.2,264.2,267.19,8321130
2016-08-22 00:00:00+05:30,269.85,266.54,267,268.66,10797710
2016-08-23 00:00:00+05:30,270.27,267.1,268.64,268.25,10622375
2016-08-24 00:00:00+05:30,268.57,266.01,268.25,267.57,9255800
2016-08-25 00:00:00+05:30,269.92,267.4,267.86,268.71,18358660
2016-08-26 00:00:00+05:30,269.4,263.81,269.32,265.3,11571115
2016-08-29 00:00:00+05:30,268.6,263.4,264.94,267.73,14935990
2016-08-30 00:00:00+05:30,274.95,268.04,268.6,271.04,16352895
2016-08-31 00:00:00+05:30,276.46,268.4,272,273.22,115844660
2016-09-01 00:00:00+05:30,275.33,272.03,273.94,272.97,10078310
2016-09-02 00:00:00+05:30,278.85,272.46,273,277.67,10368200
2016-09-06 00:00:00+05:30,289.8,277.99,277.99,288.16,15724805
2016-09-07 00:00:00+05:30,289.54,278.01,289.54,280.31,25600470
2016-09-08 00:00:00+05:30,278,264.25,277.43,265.65,35636540
2016-09-09 00:00:00+05:30,263,249.39,250.01,255.25,78742560
2016-09-12 00:00:00+05:30,249.8,239.4,249.8,241.02,43954345
2016-09-14 00:00:00+05:30,251.39,240.62,240.62,250.7,31911355
2016-09-15 00:00:00+05:30,248,241.24,248,244.36,24159660
2016-09-16 00:00:00+05:30,247.87,231.78,246.4,233.96,51458690
2016-09-19 00:00:00+05:30,238.75,231.16,233.2,235.47,36763550
2016-09-20 00:00:00+05:30,242.69,234.26,237.82,241.41,23871605
2016-09-21 00:00:00+05:30,245.56,241.82,241.82,244.05,18703315
2016-09-22 00:00:00+05:30,251.8,246.18,249,249.31,23157050
2016-09-23 00:00:00+05:30,249.78,245.61,249,246.63,10170100
2016-09-26 00:00:00+05:30,248.6,243.25,244.39,247.07,12014610
2016-09-27 00:00:00+05:30,250.36,247.64,249.4,249.38,14692145
2016-09-28 00:00:00+05:30,254.96,249,249.2,254.24,15717480
2016-09-29 00:00:00+05:30,260.99,245,255.2,246.16,43012315
2016-09-30 00:00:00+05:30,251.82,242.31,246.31,250.94,20948795
2016-10-03 00:00:00+05:30,256.6,252.65,255,254.05,10837885
2016-10-04 00:00:00+05:30,258.36,254.06,256,256.81,11167390
2016-10-05 00:00:00+05:30,259.5,254.2,258.8,255.83,8482040
2016-10-06 00:00:00+05:30,259,246.3,247.42,256.01,29599565
2016-10-07 00:00:00+05:30,256.96,253.23,255.2,254.76,8982320
2016-10-10 00:00:00+05:30,258,255.2,255.8,255.9,6132935
2016-10-13 00:00:00+05:30,256.78,247.06,253.6,251.14,12997300
2016-10-14 00:00:00+05:30,253.6,248.83,252,251.99,9909040
2016-10-17 00:00:00+05:30,253.4,248.45,252.88,250.11,6591605
2016-10-18 00:00:00+05:30,259.36,251,251,258.21,12869390
2016-10-19 00:00:00+05:30,261.71,255.45,259.59,258.31,14327055
2016-10-20 00:00:00+05:30,264.73,259.36,260.2,261.76,28955560
2016-10-21 00:00:00+05:30,264,259.4,262.81,263.48,13051360
2016-10-24 00:00:00+05:30,265.59,261.21,264,262.16,6980205
2016-10-25 00:00:00+05:30,262.4,259.7,262,261.69,6748985
2016-10-26 00:00:00+05:30,262.72,256.91,260.79,258.05,9314120
2016-10-27 00:00:00+05:30,260.19,248.42,260,250.72,24423540
2016-10-28 00:00:00+05:30,255.58,251.46,251.8,254.46,6607850
2016-10-30 00:00:00+05:30,255.79,252.02,255.74,253.27,971080
2016-11-01 00:00:00+05:30,254.69,249.42,254.69,249.89,8123990
2016-11-02 00:00:00+05:30,247.59,240.16,247.21,241.93,14708685
2016-11-03 00:00:00+05:30,253,238,242.2,241.76,9504210
2016-11-04 00:00:00+05:30,243.08,234.52,243,239.22,10946935
2016-11-07 00:00:00+05:30,246.38,240.8,242,241.47,8729235
2016-11-08 00:00:00+05:30,247.18,239.23,243,245.29,9374000
2016-11-09 00:00:00+05:30,245.9,224.61,228,243.83,22095675
2016-11-10 00:00:00+05:30,262.6,246.06,248,258.05,23416240
2016-11-11 00:00:00+05:30,257.2,241.93,254,242.98,23019025
2016-11-15 00:00:00+05:30,243.6,229.42,243.6,231.49,23185210
2016-11-16 00:00:00+05:30,239.8,226.71,235.4,236.4,18857495
2016-11-17 00:00:00+05:30,241.65,233.23,236.99,234.63,12123435
2016-11-18 00:00:00+05:30,237.11,232.02,235.64,236.15,14506735
2016-11-21 00:00:00+05:30,238.29,221.14,236.4,222.5,17277555
2016-11-22 00:00:00+05:30,228.2,219.03,225.74,226.33,18976840
2016-11-23 00:00:00+05:30,229.2,223.62,229,225.05,12537850
2016-11-24 00:00:00+05:30,226,221.84,224.02,223.97,10787270
2016-11-25 00:00:00+05:30,234.34,224.97,226.09,233.54,13887575
2016-11-28 00:00:00+05:30,235.2,226.8,227,229.92,15220840
2016-11-29 00:00:00+05:30,232.76,228.28,230.38,228.91,13297495
2016-11-30 00:00:00+05:30,236.16,229.23,229.6,234.77,16167775
2016-12-01 00:00:00+05:30,236.95,231.4,235.14,232.2,10222350
2016-12-02 00:00:00+05:30,232.72,228.52,230.8,230.03,12103050
2016-12-05 00:00:00+05:30,237.5,230.21,231.4,236.71,8199915
2016-12-06 00:00:00+05:30,241.29,235.48,237.54,238.63,11322055
2016-12-07 00:00:00+05:30,244,234.98,239.7,237.65,19343400
2016-12-08 00:00:00+05:30,243.78,238.65,238.72,243.11,8945565
2016-12-09 00:00:00+05:30,245,240.77,244,243.95,10060200
2016-12-12 00:00:00+05:30,243.6,237.41,242.4,238.53,7934645
2016-12-13 00:00:00+05:30,241.96,236.02,239,241.33,10786580
2016-12-14 00:00:00+05:30,242.14,238.71,242,239.22,8792235
2016-12-15 00:00:00+05:30,240.9,236.03,236.44,237.04,14376015
2016-12-16 00:00:00+05:30,239.4,234.51,237.89,236.42,14828850
2016-12-19 00:00:00+05:30,237.57,234.81,236.8,235.96,7153710
2016-12-20 00:00:00+05:30,236.71,228.75,236.1,229.42,10497495
2016-12-21 00:00:00+05:30,231.31,226.82,230.38,227.67,12158130
2016-12-22 00:00:00+05:30,227.34,223,227.34,225.23,8476115
2016-12-23 00:00:00+05:30,227.99,224.56,225.2,224.94,8115335
2016-12-26 00:00:00+05:30,224.2,218.11,223.98,220.3,10491065
2016-12-27 00:00:00+05:30,226.62,219.9,220.34,225.6,8043755
2016-12-28 00:00:00+05:30,227.8,222.1,225.78,222.61,9113155
2016-12-29 00:00:00+05:30,230.74,221.02,222,229.66,14143345
2016-12-30 00:00:00+05:30,232.25,229,229.54,231.29,8215860
2017-01-02 00:00:00+05:30,232.4,226.26,232.12,228.93,7840160
2017-01-03 00:00:00+05:30,234.54,228.09,229,232.58,8751180
2017-01-04 00:00:00+05:30,234.38,231.66,233.2,232.63,6142000
2017-01-05 00:00:00+05:30,243.88,233.68,234.02,242.04,18553125
2017-01-06 00:00:00+05:30,250.38,243,243,249.35,18725905
2017-01-09 00:00:00+05:30,253.55,249.46,250.96,251.24,12191130
2017-01-10 00:00:00+05:30,254.8,250.31,251.8,252.92,7624730
2017-01-11 00:00:00+05:30,264.53,254.61,254.8,263.57,20699225
2017-01-12 00:00:00+05:30,268.7,263.6,263.8,265.1,15027680
2017-01-13 00:00:00+05:30,266.79,261.4,265.74,263.61,8671860
2017-01-16 00:00:00+05:30,267.14,262.28,263.7,265.75,8523630
2017-01-17 00:00:00+05:30,267.26,263,267.26,264.76,6981840
2017-01-18 00:00:00+05:30,270.25,265.6,265.76,269.19,10352885
2017-01-19 00:00:00+05:30,271.3,266.47,268.99,269.5,25297635
2017-01-20 00:00:00+05:30,275.74,270.43,270.8,271.74,22001130
2017-01-23 00:00:00+05:30,277.8,271.71,272.19,276.59,15537505
2017-01-24 00:00:00+05:30,282.64,269.3,278.39,271.78,30640810
2017-01-25 00:00:00+05:30,282,273.44,274.4,281.36,23329875
2017-01-27 00:00:00+05:30,284.3,278.04,282,279.75,13920505
2017-01-30 00:00:00+05:30,280.09,276.78,279.99,277.8,7839290
2017-01-31 00:00:00+05:30,280,276.21,277.6,279.2,11578925
2017-02-01 00:00:00+05:30,283.28,276.44,280.6,282.62,17459400
2017-02-02 00:00:00+05:30,283.8,276.6,283.8,277.4,9416970
2017-02-03 00:00:00+05:30,280.46,277.05,277.53,279.56,8084475
2017-02-06 00:00:00+05:30,282.15,278.6,282,279.69,6608055
2017-02-07 00:00:00+05:30,281,277.48,279.2,279.36,7400480
2017-02-08 00:00:00+05:30,284.65,275.51,280,282.05,9060940
2017-02-09 00:00:00+05:30,283.92,279.02,283,281.64,8521155
2017-02-10 00:00:00+05:30,283.29,280.4,282.4,282.57,7798400
2017-02-13 00:00:00+05:30,291.46,282,283.2,290.57,18793785
2017-02-14 00:00:00+05:30,294.36,288.24,291.34,291.43,15388990
2017-02-15 00:00:00+05:30,292.08,283.77,291.54,286.19,11266445
2017-02-16 00:00:00+05:30,289.2,285.2,286.5,287.39,8392305
2017-02-17 00:00:00+05:30,291.74,287.05,289,288.18,8932190
2017-02-20 00:00:00+05:30,288.01,284.68,288,285.85,6579210
2017-02-21 00:00:00+05:30,290.76,286.21,286.8,289.95,6692070
2017-02-22 00:00:00+05:30,291.71,288.24,290.5,289.39,5801400
2017-02-23 00:00:00+05:30,291,288.28,290,289.35,6372095
2017-02-27 00:00:00+05:30,289.05,283.45,288.33,284.38,6439075
2017-02-28 00:00:00+05:30,291.9,284.6,285.4,290.54,8081825
2017-03-01 00:00:00+05:30,293.3,288.61,291.94,290.93,5863515
2017-03-02 00:00:00+05:30,292.04,283.83,292,284.94,7519330
2017-03-03 00:00:00+05:30,288.39,284.02,284.56,286.75,6324110
2017-03-06 00:00:00+05:30,292.96,287.44,289.01,292.3,6495315
2017-03-07 00:00:00+05:30,293,287.82,293,289.64,7445505
2017-03-08 00:00:00+05:30,296.32,289.6,290,294.89,13481850
2017-03-09 00:00:00+05:30,295.76,292.4,295.4,293.05,5479040
2017-03-10 00:00:00+05:30,296.89,293.02,294,296.27,8345885
2017-03-14 00:00:00+05:30,307.8,302.85,304.54,306.35,16745770
2017-03-15 00:00:00+05:30,307.2,303.94,305.3,305.81,8129185
2017-03-16 00:00:00+05:30,309.09,303.7,308,305.59,10198655
2017-03-17 00:00:00+05:30,308,300.7,308,301.58,17495735
2017-03-20 00:00:00+05:30,304.8,301.42,303.75,303.15,6081850
2017-03-21 00:00:00+05:30,304.43,293.73,304.4,296.95,12168835
2017-03-22 00:00:00+05:30,295.4,292.03,295,294.17,10002040
2017-03-23 00:00:00+05:30,304.3,292.4,294.8,303.72,20748350
2017-03-24 00:00:00+05:30,308.95,304.91,307.8,305.81,16829935
2017-03-27 00:00:00+05:30,308.4,304,305.81,305.59,7944450
2017-03-28 00:00:00+05:30,307.9,305.2,306.86,306.97,8336700
2017-03-29 00:00:00+05:30,311,305.41,307.3,308.99,7800535
2017-03-30 00:00:00+05:30,311.5,307.73,308,310.43,9487205
2017-03-31 00:00:00+05:30,311,306.8,310.8,309.35,8166155
2017-04-03 00:00:00+05:30,311.22,307,309.64,307.77,4339220
2017-04-05 00:00:00+05:30,314,307.26,311,313.5,9783590
2017-04-06 00:00:00+05:30,315.07,311.15,313.54,312.95,16374930
2017-04-07 00:00:00+05:30,315.18,309.92,311.22,311.31,7763240
2017-04-10 00:00:00+05:30,321,311.82,312.4,319.92,11888320
2017-04-11 00:00:00+05:30,324.7,319.08,320.6,322.95,13096210
2017-04-12 00:00:00+05:30,327,320.69,323.4,326.29,9419810
2017-04-13 00:00:00+05:30,327.59,322.62,325.2,323.28,5963665
2017-04-17 00:00:00+05:30,325.18,320.46,323.72,322.12,5512460
2017-04-18 00:00:00+05:30,325.59,319.59,322.8,321.18,5196760
2017-04-19 00:00:00+05:30,323.8,318.45,320.06,321.09,16480495
2017-04-20 00:00:00+05:30,314.99,304.12,304.12,309.03,39365810
2017-04-21 00:00:00+05:30,312.56,304.8,311.4,308.83,15381650
2017-04-24 00:00:00+05:30,314.63,308.64,309.8,310.86,9259060
2017-04-25 00:00:00+05:30,313.4,310.6,312,311.39,6576035
2017-04-26 00:00:00+05:30,317.38,311.55,312,316.41,9858260
2017-04-27 00:00:00+05:30,330.38,314.79,317,328.48,21107455
2017-04-28 00:00:00+05:30,328.93,324.36,327.91,326.05,6679805
2017-05-02 00:00:00+05:30,330.36,324.71,326.4,326.78,8228195
2017-05-03 00:00:00+05:30,328.29,323.12,327.54,326.59,4906685
2017-05-04 00:00:00+05:30,328,324.02,326.51,325.37,5059810
2017-05-05 00:00:00+05:30,326.2,320.87,325.2,321.75,4888600
2017-05-08 00:00:00+05:30,326.8,321.81,322.8,323.09,4212900
2017-05-09 00:00:00+05:30,323.32,318.43,323.21,320.5,4889665
2017-05-10 00:00:00+05:30,322.99,316.82,321.2,319.68,9752185
2017-05-11 00:00:00+05:30,321.6,315,321.6,315.46,8346570
2017-05-12 00:00:00+05:30,318.36,293.85,316.2,296.62,51398635
2017-05-15 00:00:00+05:30,301.2,290.71,299.38,294.41,30387720
2017-05-16 00:00:00+05:30,300,293.62,295.3,296.68,13899055
2017-05-17 00:00:00+05:30,296.79,290.21,296.79,290.93,17047740
2017-05-18 00:00:00+05:30,288.78,278.6,287.6,280.23,24997430
2017-05-19 00:00:00+05:30,291,281.05,282.55,286.02,29884735
2017-05-22 00:00:00+05:30,290.11,279.6,288.76,281.16,12638575
2017-05-23 00:00:00+05:30,283.6,275.25,282.2,280.63,14373025
2017-05-24 00:00:00+05:30,288.8,279.61,281.61,285.01,14895365
2017-05-25 00:00:00+05:30,294,286.12,286.8,292.85,19542615
2017-05-26 00:00:00+05:30,300,291.01,293.96,298.72,12482845
2017-05-29 00:00:00+05:30,298.74,286.63,298.72,287.66,10137385
2017-05-30 00:00:00+05:30,292.2,286.41,287.2,287.67,8310575
2017-05-31 00:00:00+05:30,289.68,281.85,288.4,286.27,11974010
2017-06-01 00:00:00+05:30,290,284.21,286,288.92,10535155
2017-06-02 00:00:00+05:30,297.5,289.06,291.34,296.35,13008640
2017-06-05 00:00:00+05:30,305.26,296.35,296.6,304.71,16429705
2017-06-06 00:00:00+05:30,306.49,299.76,305,301.23,8410250
2017-06-07 00:00:00+05:30,304.03,296.22,303.99,298.75,9245400
2017-06-08 00:00:00+05:30,300.34,293.47,299.8,295.24,9557160
2017-06-09 00:00:00+05:30,299.79,295.04,295.94,297.76,10083805
2017-06-12 00:00:00+05:30,300.86,294.09,296.2,296.72,8054565
2017-06-13 00:00:00+05:30,302.19,297.5,297.7,298.77,7061315
2017-06-14 00:00:00+05:30,299.95,289,299.21,289.8,17689740
2017-06-15 00:00:00+05:30,290,286.2,289.8,289.23,13899395
2017-06-16 00:00:00+05:30,291.67,287.4,289.8,288.7,14628365
2017-06-19 00:00:00+05:30,291.15,285.12,290.8,286.19,14848970
2017-06-20 00:00:00+05:30,291.08,285.23,286.6,289.41,9913855
2017-06-21 00:00:00+05:30,289.03,285.32,287.6,286.54,9528905
2017-06-22 00:00:00+05:30,294,287.47,287.78,290.4,15429910
2017-06-23 00:00:00+05:30,291.66,286.24,290.74,287.08,6802620
2017-06-27 00:00:00+05:30,291.08,281.01,291,283.1,10131580
2017-06-28 00:00:00+05:30,291.81,280.3,282.88,289.94,13617320
2017-06-29 00:00:00+05:30,294,286.77,291.98,287.7,13099315
2017-06-30 00:00:00+05:30,293.37,285,287.6,292.7,10461845
2017-07-03 00:00:00+05:30,299.2,290.4,293.96,298.55,10883920
2017-07-04 00:00:00+05:30,302.4,296,301.56,297.01,10966170
2017-07-05 00:00:00+05:30,301.94,297.4,297.82,301.19,9132875
2017-07-06 00:00:00+05:30,303.8,299,300.2,300.81,7192995
2017-07-07 00:00:00+05:30,303.04,299.52,300.53,301.15,6158365
2017-07-10 00:00:00+05:30,304.4,300.18,302.4,302.58,1573045
2017-07-11 00:00:00+05:30,306.6,301.6,303.05,302.96,9910100
2017-07-12 00:00:00+05:30,304.54,301,303.2,303.09,8068060
2017-07-13 00:00:00+05:30,317.6,303.6,303.6,316.4,20791405
2017-07-14 00:00:00+05:30,318.97,310.84,318.37,312.92,10366505
2017-07-17 00:00:00+05:30,314.98,308.68,313.94,309.49,5489385
2017-07-18 00:00:00+05:30,315.49,309.02,309.94,311.56,7161790
2017-07-19 00:00:00+05:30,315.3,310.22,312.2,314.03,10549830
2017-07-20 00:00:00+05:30,315.8,312.24,314.4,314.32,8239275
2017-07-21 00:00:00+05:30,316.29,313,314.4,315.53,5325410
